,Time,Signal,Signal type,Processing stage
3003,150.1509,509.0,EMG,Raw signal
3004,150.2009,510.0,EMG,Raw signal
3005,150.2509,510.0,EMG,Raw signal
3006,150.3009,508.0,EMG,Raw signal
3007,150.3509,510.0,EMG,Raw signal
3008,150.4009,508.0,EMG,Raw signal
3009,150.4509,511.0,EMG,Raw signal
3010,150.5009,510.0,EMG,Raw signal
3011,150.5509,508.0,EMG,Raw signal
3012,150.6009,509.0,EMG,Raw signal
3013,150.6509,508.0,EMG,Raw signal
3014,150.7009,508.0,EMG,Raw signal
3015,150.7509,508.0,EMG,Raw signal
3016,150.8009,511.0,EMG,Raw signal
3017,150.8509,508.0,EMG,Raw signal
3018,150.9009,508.0,EMG,Raw signal
3019,150.9509,510.0,EMG,Raw signal
3020,151.0009,508.0,EMG,Raw signal
3021,151.0509,510.0,EMG,Raw signal
3022,151.1009,508.0,EMG,Raw signal
3023,151.1509,508.0,EMG,Raw signal
3024,151.2009,508.0,EMG,Raw signal
3025,151.2509,507.0,EMG,Raw signal
3026,151.3009,511.0,EMG,Raw signal
3027,151.3509,508.0,EMG,Raw signal
3028,151.4009,511.0,EMG,Raw signal
3029,151.4509,508.0,EMG,Raw signal
3030,151.5009,508.0,EMG,Raw signal
3031,151.5509,509.0,EMG,Raw signal
3032,151.6009,512.0,EMG,Raw signal
3033,151.6509,509.0,EMG,Raw signal
3034,151.7009,510.0,EMG,Raw signal
3035,151.7509,508.0,EMG,Raw signal
3036,151.8009,509.0,EMG,Raw signal
3037,151.8509,508.0,EMG,Raw signal
3038,151.9009,510.0,EMG,Raw signal
3039,151.9509,509.0,EMG,Raw signal
3040,152.0009,510.0,EMG,Raw signal
3041,152.0509,510.0,EMG,Raw signal
3042,152.1009,509.0,EMG,Raw signal
3043,152.1509,508.0,EMG,Raw signal
3044,152.2009,509.0,EMG,Raw signal
3045,152.2509,509.0,EMG,Raw signal
3046,152.3009,508.0,EMG,Raw signal
3047,152.3509,508.0,EMG,Raw signal
3048,152.4009,510.0,EMG,Raw signal
3049,152.4509,506.0,EMG,Raw signal
3050,152.5009,509.0,EMG,Raw signal
3051,152.5509,508.0,EMG,Raw signal
3052,152.6009,510.0,EMG,Raw signal
3053,152.6509,507.0,EMG,Raw signal
3054,152.7009,508.0,EMG,Raw signal
3055,152.7509,508.0,EMG,Raw signal
3056,152.8009,509.0,EMG,Raw signal
3057,152.8509,508.0,EMG,Raw signal
3058,152.9009,508.0,EMG,Raw signal
3059,152.9509,508.0,EMG,Raw signal
3060,153.0009,507.0,EMG,Raw signal
3061,153.0509,508.0,EMG,Raw signal
3062,153.1009,507.0,EMG,Raw signal
3063,153.1509,508.0,EMG,Raw signal
3064,153.2009,510.0,EMG,Raw signal
3065,153.2509,508.0,EMG,Raw signal
3066,153.3009,508.0,EMG,Raw signal
3067,153.3509,510.0,EMG,Raw signal
3068,153.4009,508.0,EMG,Raw signal
3069,153.4509,509.0,EMG,Raw signal
3070,153.5009,509.0,EMG,Raw signal
3071,153.5509,510.0,EMG,Raw signal
3072,153.6009,508.0,EMG,Raw signal
3073,153.6509,505.0,EMG,Raw signal
3074,153.7009,510.0,EMG,Raw signal
3075,153.7509,509.0,EMG,Raw signal
3076,153.8009,509.0,EMG,Raw signal
3077,153.8509,508.0,EMG,Raw signal
3078,153.9009,508.0,EMG,Raw signal
3079,153.9509,510.0,EMG,Raw signal
3080,154.0009,510.0,EMG,Raw signal
3081,154.0509,506.0,EMG,Raw signal
3082,154.1009,508.0,EMG,Raw signal
3083,154.1509,507.0,EMG,Raw signal
3084,154.2009,508.0,EMG,Raw signal
3085,154.2509,508.0,EMG,Raw signal
3086,154.3009,510.0,EMG,Raw signal
3087,154.3509,509.0,EMG,Raw signal
3088,154.4009,509.0,EMG,Raw signal
3089,154.4509,509.0,EMG,Raw signal
3090,154.5009,508.0,EMG,Raw signal
3091,154.5509,507.0,EMG,Raw signal
3092,154.6009,508.0,EMG,Raw signal
3093,154.6509,508.0,EMG,Raw signal
3094,154.7009,510.0,EMG,Raw signal
3095,154.7509,510.0,EMG,Raw signal
3096,154.8009,510.0,EMG,Raw signal
3097,154.8509,509.0,EMG,Raw signal
3098,154.9009,511.0,EMG,Raw signal
3099,154.9509,507.0,EMG,Raw signal
3100,155.0009,508.0,EMG,Raw signal
3101,155.0509,508.0,EMG,Raw signal
3102,155.1009,508.0,EMG,Raw signal
3103,155.1509,508.0,EMG,Raw signal
3104,155.2009,511.0,EMG,Raw signal
3105,155.2509,509.0,EMG,Raw signal
3106,155.3009,511.0,EMG,Raw signal
3107,155.3509,511.0,EMG,Raw signal
3108,155.4009,507.0,EMG,Raw signal
3109,155.4509,509.0,EMG,Raw signal
3110,155.5009,509.0,EMG,Raw signal
3111,155.5509,510.0,EMG,Raw signal
3112,155.6009,509.0,EMG,Raw signal
3113,155.6509,510.0,EMG,Raw signal
3114,155.7009,510.0,EMG,Raw signal
3115,155.7509,507.0,EMG,Raw signal
3116,155.8009,509.0,EMG,Raw signal
3117,155.8509,507.0,EMG,Raw signal
3118,155.9009,512.0,EMG,Raw signal
3119,155.9509,509.0,EMG,Raw signal
3120,156.0009,511.0,EMG,Raw signal
3121,156.0509,508.0,EMG,Raw signal
3122,156.1009,511.0,EMG,Raw signal
3123,156.1509,507.0,EMG,Raw signal
3124,156.2009,510.0,EMG,Raw signal
3125,156.2509,508.0,EMG,Raw signal
3126,156.3009,507.0,EMG,Raw signal
3127,156.3509,508.0,EMG,Raw signal
3128,156.4009,509.0,EMG,Raw signal
3129,156.4509,507.0,EMG,Raw signal
3130,156.5009,508.0,EMG,Raw signal
3131,156.5509,509.0,EMG,Raw signal
3132,156.6009,510.0,EMG,Raw signal
3133,156.6509,508.0,EMG,Raw signal
3134,156.7009,510.0,EMG,Raw signal
3135,156.7509,508.0,EMG,Raw signal
3136,156.8009,509.0,EMG,Raw signal
3137,156.8509,507.0,EMG,Raw signal
3138,156.9009,510.0,EMG,Raw signal
3139,156.9509,509.0,EMG,Raw signal
3140,157.0009,509.0,EMG,Raw signal
3141,157.0509,507.0,EMG,Raw signal
3142,157.1009,511.0,EMG,Raw signal
3143,157.1509,508.0,EMG,Raw signal
3144,157.2009,509.0,EMG,Raw signal
3145,157.2509,509.0,EMG,Raw signal
3146,157.3009,507.0,EMG,Raw signal
3147,157.3509,508.0,EMG,Raw signal
3148,157.4009,509.0,EMG,Raw signal
3149,157.4509,509.0,EMG,Raw signal
3150,157.5009,511.0,EMG,Raw signal
3151,157.5509,509.0,EMG,Raw signal
3152,157.6009,511.0,EMG,Raw signal
3153,157.6509,508.0,EMG,Raw signal
3154,157.7009,507.0,EMG,Raw signal
3155,157.7509,508.0,EMG,Raw signal
3156,157.8009,511.0,EMG,Raw signal
3157,157.8509,510.0,EMG,Raw signal
3158,157.9009,510.0,EMG,Raw signal
0,0.0,543.0,MMG,Raw signal
1,0.05,543.0,MMG,Raw signal
2,0.1,541.0,MMG,Raw signal
3,0.15,542.0,MMG,Raw signal
4,0.2,542.0,MMG,Raw signal
5,0.25,544.0,MMG,Raw signal
6,0.3,542.0,MMG,Raw signal
7,0.35,542.0,MMG,Raw signal
8,0.4,540.0,MMG,Raw signal
9,0.45,542.0,MMG,Raw signal
10,0.5,542.0,MMG,Raw signal
11,0.55,543.0,MMG,Raw signal
12,0.6,544.0,MMG,Raw signal
13,0.65,541.0,MMG,Raw signal
14,0.7,543.0,MMG,Raw signal
15,0.75,539.0,MMG,Raw signal
16,0.8,542.0,MMG,Raw signal
17,0.85,542.0,MMG,Raw signal
18,0.9,540.0,MMG,Raw signal
19,0.95,540.0,MMG,Raw signal
20,1.0,539.0,MMG,Raw signal
21,1.05,541.0,MMG,Raw signal
22,1.1,541.0,MMG,Raw signal
23,1.15,542.0,MMG,Raw signal
24,1.2,541.0,MMG,Raw signal
25,1.25,541.0,MMG,Raw signal
26,1.3,541.0,MMG,Raw signal
27,1.35,541.0,MMG,Raw signal
28,1.4,540.0,MMG,Raw signal
29,1.45,542.0,MMG,Raw signal
30,1.5,542.0,MMG,Raw signal
31,1.55,541.0,MMG,Raw signal
32,1.6,542.0,MMG,Raw signal
33,1.65,541.0,MMG,Raw signal
34,1.7,541.0,MMG,Raw signal
35,1.75,542.0,MMG,Raw signal
36,1.8,541.0,MMG,Raw signal
37,1.85,540.0,MMG,Raw signal
38,1.9,542.0,MMG,Raw signal
39,1.95,541.0,MMG,Raw signal
40,2.0,540.0,MMG,Raw signal
41,2.05,541.0,MMG,Raw signal
42,2.1,542.0,MMG,Raw signal
43,2.15,540.0,MMG,Raw signal
44,2.2,542.0,MMG,Raw signal
45,2.25,540.0,MMG,Raw signal
46,2.3,542.0,MMG,Raw signal
47,2.35,541.0,MMG,Raw signal
48,2.4,541.0,MMG,Raw signal
49,2.45,541.0,MMG,Raw signal
50,2.5,541.0,MMG,Raw signal
51,2.55,540.0,MMG,Raw signal
52,2.6,541.0,MMG,Raw signal
53,2.65,541.0,MMG,Raw signal
54,2.7,542.0,MMG,Raw signal
55,2.75,542.0,MMG,Raw signal
56,2.8,541.0,MMG,Raw signal
57,2.85,541.0,MMG,Raw signal
58,2.9,541.0,MMG,Raw signal
59,2.95,541.0,MMG,Raw signal
60,3.0,542.0,MMG,Raw signal
61,3.05,540.0,MMG,Raw signal
62,3.1,541.0,MMG,Raw signal
63,3.15,541.0,MMG,Raw signal
64,3.2,540.0,MMG,Raw signal
65,3.25,542.0,MMG,Raw signal
66,3.3,542.0,MMG,Raw signal
67,3.35,542.0,MMG,Raw signal
68,3.4,542.0,MMG,Raw signal
69,3.45,541.0,MMG,Raw signal
70,3.5,541.0,MMG,Raw signal
71,3.55,540.0,MMG,Raw signal
72,3.6,543.0,MMG,Raw signal
73,3.65,542.0,MMG,Raw signal
74,3.7,541.0,MMG,Raw signal
75,3.75,542.0,MMG,Raw signal
76,3.8,540.0,MMG,Raw signal
77,3.85,541.0,MMG,Raw signal
78,3.9,541.0,MMG,Raw signal
79,3.95,542.0,MMG,Raw signal
80,4.0,541.0,MMG,Raw signal
81,4.05,540.0,MMG,Raw signal
82,4.1,542.0,MMG,Raw signal
83,4.15,541.0,MMG,Raw signal
84,4.2,542.0,MMG,Raw signal
85,4.25,540.0,MMG,Raw signal
86,4.3,541.0,MMG,Raw signal
87,4.35,542.0,MMG,Raw signal
88,4.4,540.0,MMG,Raw signal
89,4.45,542.0,MMG,Raw signal
90,4.5,543.0,MMG,Raw signal
91,4.55,541.0,MMG,Raw signal
92,4.6,541.0,MMG,Raw signal
93,4.65,540.0,MMG,Raw signal
94,4.7,541.0,MMG,Raw signal
95,4.75,541.0,MMG,Raw signal
96,4.8,542.0,MMG,Raw signal
97,4.85,542.0,MMG,Raw signal
98,4.9,540.0,MMG,Raw signal
99,4.95,541.0,MMG,Raw signal
100,5.0,542.0,MMG,Raw signal
101,5.05,541.0,MMG,Raw signal
102,5.1,543.0,MMG,Raw signal
103,5.15,540.0,MMG,Raw signal
104,5.2,540.0,MMG,Raw signal
105,5.25,540.0,MMG,Raw signal
106,5.3,542.0,MMG,Raw signal
107,5.35,542.0,MMG,Raw signal
108,5.4,540.0,MMG,Raw signal
109,5.45,540.0,MMG,Raw signal
110,5.5,541.0,MMG,Raw signal
111,5.55,542.0,MMG,Raw signal
112,5.6,541.0,MMG,Raw signal
113,5.65,542.0,MMG,Raw signal
114,5.7,541.0,MMG,Raw signal
115,5.75,540.0,MMG,Raw signal
116,5.8,542.0,MMG,Raw signal
117,5.85,542.0,MMG,Raw signal
118,5.9,542.0,MMG,Raw signal
119,5.95,542.0,MMG,Raw signal
120,6.0,540.0,MMG,Raw signal
121,6.05,540.0,MMG,Raw signal
122,6.1,543.0,MMG,Raw signal
123,6.15,541.0,MMG,Raw signal
124,6.2,541.0,MMG,Raw signal
125,6.25,542.0,MMG,Raw signal
126,6.3,540.0,MMG,Raw signal
127,6.35,543.0,MMG,Raw signal
128,6.4,540.0,MMG,Raw signal
129,6.45,541.0,MMG,Raw signal
130,6.5,540.0,MMG,Raw signal
131,6.55,542.0,MMG,Raw signal
132,6.6,542.0,MMG,Raw signal
133,6.65,542.0,MMG,Raw signal
134,6.7,541.0,MMG,Raw signal
135,6.75,541.0,MMG,Raw signal
136,6.8,541.0,MMG,Raw signal
137,6.85,541.0,MMG,Raw signal
138,6.9,541.0,MMG,Raw signal
139,6.95,541.0,MMG,Raw signal
140,7.0,541.0,MMG,Raw signal
141,7.05,541.0,MMG,Raw signal
142,7.1,542.0,MMG,Raw signal
143,7.15,541.0,MMG,Raw signal
144,7.2,540.0,MMG,Raw signal
145,7.25,542.0,MMG,Raw signal
146,7.3,541.0,MMG,Raw signal
147,7.35,542.0,MMG,Raw signal
148,7.4,542.0,MMG,Raw signal
149,7.45,540.0,MMG,Raw signal
150,7.5,541.0,MMG,Raw signal
151,7.55,540.0,MMG,Raw signal
152,7.6,540.0,MMG,Raw signal
153,7.65,542.0,MMG,Raw signal
154,7.7,542.0,MMG,Raw signal
155,7.75,540.0,MMG,Raw signal
156,7.8,542.0,MMG,Raw signal
157,7.85,542.0,MMG,Raw signal
158,7.9,541.0,MMG,Raw signal
159,7.95,541.0,MMG,Raw signal
160,8.0,541.0,MMG,Raw signal
161,8.05,541.0,MMG,Raw signal
162,8.1,543.0,MMG,Raw signal
163,8.15,542.0,MMG,Raw signal
164,8.2,542.0,MMG,Raw signal
165,8.25,541.0,MMG,Raw signal
166,8.3,542.0,MMG,Raw signal
167,8.35,542.0,MMG,Raw signal
168,8.4,541.0,MMG,Raw signal
169,8.45,540.0,MMG,Raw signal
170,8.5,541.0,MMG,Raw signal
171,8.55,541.0,MMG,Raw signal
172,8.6,541.0,MMG,Raw signal
173,8.65,541.0,MMG,Raw signal
174,8.7,542.0,MMG,Raw signal
175,8.75,541.0,MMG,Raw signal
176,8.8,542.0,MMG,Raw signal
177,8.85,540.0,MMG,Raw signal
178,8.9,541.0,MMG,Raw signal
179,8.95,541.0,MMG,Raw signal
180,9.0,541.0,MMG,Raw signal
181,9.05,542.0,MMG,Raw signal
182,9.1,541.0,MMG,Raw signal
183,9.15,542.0,MMG,Raw signal
184,9.2,540.0,MMG,Raw signal
185,9.25,541.0,MMG,Raw signal
186,9.3,542.0,MMG,Raw signal
187,9.35,543.0,MMG,Raw signal
188,9.4,541.0,MMG,Raw signal
189,9.45,540.0,MMG,Raw signal
190,9.5,542.0,MMG,Raw signal
191,9.55,540.0,MMG,Raw signal
192,9.6,541.0,MMG,Raw signal
193,9.65,540.0,MMG,Raw signal
194,9.7,542.0,MMG,Raw signal
195,9.75,542.0,MMG,Raw signal
196,9.8,541.0,MMG,Raw signal
197,9.85,542.0,MMG,Raw signal
198,9.9,540.0,MMG,Raw signal
199,9.95,540.0,MMG,Raw signal
200,10.0,540.0,MMG,Raw signal
201,10.05,542.0,MMG,Raw signal
202,10.1,541.0,MMG,Raw signal
203,10.15,542.0,MMG,Raw signal
204,10.2,541.0,MMG,Raw signal
205,10.25,539.0,MMG,Raw signal
206,10.3,540.0,MMG,Raw signal
207,10.35,541.0,MMG,Raw signal
208,10.4,543.0,MMG,Raw signal
209,10.45,540.0,MMG,Raw signal
210,10.5,541.0,MMG,Raw signal
211,10.55,540.0,MMG,Raw signal
212,10.6,541.0,MMG,Raw signal
213,10.65,540.0,MMG,Raw signal
214,10.7,543.0,MMG,Raw signal
215,10.75,540.0,MMG,Raw signal
216,10.8,540.0,MMG,Raw signal
217,10.85,541.0,MMG,Raw signal
218,10.9,541.0,MMG,Raw signal
219,10.95,541.0,MMG,Raw signal
220,11.0,542.0,MMG,Raw signal
221,11.05,542.0,MMG,Raw signal
222,11.1,541.0,MMG,Raw signal
223,11.15,541.0,MMG,Raw signal
224,11.2,540.0,MMG,Raw signal
225,11.25,540.0,MMG,Raw signal
226,11.3,539.0,MMG,Raw signal
227,11.35,540.0,MMG,Raw signal
228,11.4,540.0,MMG,Raw signal
229,11.45,541.0,MMG,Raw signal
230,11.5,540.0,MMG,Raw signal
231,11.55,540.0,MMG,Raw signal
232,11.6,539.0,MMG,Raw signal
233,11.65,540.0,MMG,Raw signal
234,11.7,540.0,MMG,Raw signal
235,11.75,540.0,MMG,Raw signal
236,11.8,541.0,MMG,Raw signal
237,11.85,540.0,MMG,Raw signal
238,11.9,540.0,MMG,Raw signal
239,11.95,541.0,MMG,Raw signal
240,12.0,540.0,MMG,Raw signal
241,12.05,540.0,MMG,Raw signal
242,12.1,540.0,MMG,Raw signal
243,12.15,540.0,MMG,Raw signal
244,12.2,541.0,MMG,Raw signal
245,12.25,541.0,MMG,Raw signal
246,12.3,539.0,MMG,Raw signal
247,12.35,541.0,MMG,Raw signal
248,12.4,540.0,MMG,Raw signal
249,12.45,540.0,MMG,Raw signal
250,12.5,539.0,MMG,Raw signal
251,12.55,540.0,MMG,Raw signal
252,12.6,541.0,MMG,Raw signal
253,12.65,540.0,MMG,Raw signal
254,12.7,540.0,MMG,Raw signal
255,12.75,541.0,MMG,Raw signal
256,12.8,541.0,MMG,Raw signal
257,12.85,540.0,MMG,Raw signal
258,12.9,540.0,MMG,Raw signal
259,12.95,540.0,MMG,Raw signal
260,13.0,541.0,MMG,Raw signal
261,13.05,540.0,MMG,Raw signal
262,13.1,541.0,MMG,Raw signal
263,13.15,539.0,MMG,Raw signal
264,13.2,542.0,MMG,Raw signal
265,13.25,540.0,MMG,Raw signal
266,13.3,540.0,MMG,Raw signal
267,13.35,540.0,MMG,Raw signal
268,13.4,541.0,MMG,Raw signal
269,13.45,539.0,MMG,Raw signal
270,13.5,540.0,MMG,Raw signal
271,13.55,539.0,MMG,Raw signal
272,13.6,539.0,MMG,Raw signal
273,13.65,541.0,MMG,Raw signal
274,13.7,541.0,MMG,Raw signal
275,13.75,542.0,MMG,Raw signal
276,13.8,540.0,MMG,Raw signal
277,13.85,539.0,MMG,Raw signal
278,13.9,539.0,MMG,Raw signal
279,13.95,540.0,MMG,Raw signal
280,14.0,542.0,MMG,Raw signal
281,14.05,540.0,MMG,Raw signal
282,14.1,540.0,MMG,Raw signal
283,14.15,539.0,MMG,Raw signal
284,14.2,538.0,MMG,Raw signal
285,14.25,540.0,MMG,Raw signal
286,14.3,540.0,MMG,Raw signal
287,14.35,541.0,MMG,Raw signal
288,14.4,539.0,MMG,Raw signal
289,14.45,539.0,MMG,Raw signal
290,14.5,540.0,MMG,Raw signal
291,14.55,541.0,MMG,Raw signal
292,14.6,540.0,MMG,Raw signal
293,14.65,541.0,MMG,Raw signal
294,14.7,539.0,MMG,Raw signal
295,14.75,541.0,MMG,Raw signal
296,14.8,540.0,MMG,Raw signal
297,14.85,541.0,MMG,Raw signal
298,14.9,540.0,MMG,Raw signal
299,14.95,539.0,MMG,Raw signal
300,15.0,540.0,MMG,Raw signal
301,15.05,541.0,MMG,Raw signal
302,15.1,540.0,MMG,Raw signal
303,15.15,542.0,MMG,Raw signal
304,15.2,540.0,MMG,Raw signal
305,15.25,542.0,MMG,Raw signal
306,15.3,540.0,MMG,Raw signal
307,15.35,541.0,MMG,Raw signal
308,15.4,540.0,MMG,Raw signal
309,15.45,540.0,MMG,Raw signal
310,15.5,540.0,MMG,Raw signal
311,15.55,542.0,MMG,Raw signal
312,15.6,540.0,MMG,Raw signal
313,15.65,540.0,MMG,Raw signal
314,15.7,539.0,MMG,Raw signal
315,15.75,541.0,MMG,Raw signal
316,15.8001,540.0,MMG,Raw signal
317,15.8501,540.0,MMG,Raw signal
318,15.9001,540.0,MMG,Raw signal
319,15.9501,540.0,MMG,Raw signal
320,16.0001,540.0,MMG,Raw signal
321,16.0501,540.0,MMG,Raw signal
322,16.1001,540.0,MMG,Raw signal
323,16.1501,541.0,MMG,Raw signal
324,16.2001,540.0,MMG,Raw signal
325,16.2501,540.0,MMG,Raw signal
326,16.3001,542.0,MMG,Raw signal
327,16.3501,539.0,MMG,Raw signal
328,16.4001,541.0,MMG,Raw signal
329,16.4501,540.0,MMG,Raw signal
330,16.5001,541.0,MMG,Raw signal
331,16.5501,540.0,MMG,Raw signal
332,16.6001,539.0,MMG,Raw signal
333,16.6501,540.0,MMG,Raw signal
334,16.7001,541.0,MMG,Raw signal
335,16.7501,540.0,MMG,Raw signal
336,16.8001,539.0,MMG,Raw signal
337,16.8501,540.0,MMG,Raw signal
338,16.9001,539.0,MMG,Raw signal
339,16.9501,541.0,MMG,Raw signal
340,17.0001,540.0,MMG,Raw signal
341,17.0501,540.0,MMG,Raw signal
342,17.1001,541.0,MMG,Raw signal
343,17.1501,540.0,MMG,Raw signal
344,17.2001,540.0,MMG,Raw signal
345,17.2501,541.0,MMG,Raw signal
346,17.3001,540.0,MMG,Raw signal
347,17.3501,539.0,MMG,Raw signal
348,17.4001,540.0,MMG,Raw signal
349,17.4501,539.0,MMG,Raw signal
350,17.5001,540.0,MMG,Raw signal
351,17.5501,540.0,MMG,Raw signal
352,17.6001,539.0,MMG,Raw signal
353,17.6501,540.0,MMG,Raw signal
354,17.7001,539.0,MMG,Raw signal
355,17.7501,539.0,MMG,Raw signal
356,17.8001,541.0,MMG,Raw signal
357,17.8501,540.0,MMG,Raw signal
358,17.9001,540.0,MMG,Raw signal
359,17.9501,540.0,MMG,Raw signal
360,18.0001,540.0,MMG,Raw signal
361,18.0501,540.0,MMG,Raw signal
362,18.1001,540.0,MMG,Raw signal
363,18.1501,539.0,MMG,Raw signal
364,18.2001,540.0,MMG,Raw signal
365,18.2501,539.0,MMG,Raw signal
366,18.3001,541.0,MMG,Raw signal
367,18.3501,540.0,MMG,Raw signal
368,18.4001,540.0,MMG,Raw signal
369,18.4501,540.0,MMG,Raw signal
370,18.5001,540.0,MMG,Raw signal
371,18.5501,539.0,MMG,Raw signal
372,18.6001,541.0,MMG,Raw signal
373,18.6501,539.0,MMG,Raw signal
374,18.7001,542.0,MMG,Raw signal
375,18.7501,540.0,MMG,Raw signal
376,18.8001,540.0,MMG,Raw signal
377,18.8501,539.0,MMG,Raw signal
378,18.9001,540.0,MMG,Raw signal
379,18.9501,539.0,MMG,Raw signal
380,19.0001,539.0,MMG,Raw signal
381,19.0501,540.0,MMG,Raw signal
382,19.1001,540.0,MMG,Raw signal
383,19.1501,540.0,MMG,Raw signal
384,19.2001,540.0,MMG,Raw signal
385,19.2501,540.0,MMG,Raw signal
386,19.3001,541.0,MMG,Raw signal
387,19.3501,540.0,MMG,Raw signal
388,19.4001,540.0,MMG,Raw signal
389,19.4501,540.0,MMG,Raw signal
390,19.5001,541.0,MMG,Raw signal
391,19.5501,541.0,MMG,Raw signal
392,19.6001,541.0,MMG,Raw signal
393,19.6501,539.0,MMG,Raw signal
394,19.7001,541.0,MMG,Raw signal
395,19.7501,539.0,MMG,Raw signal
396,19.8001,540.0,MMG,Raw signal
397,19.8501,540.0,MMG,Raw signal
398,19.9001,540.0,MMG,Raw signal
399,19.9501,540.0,MMG,Raw signal
400,20.0001,540.0,MMG,Raw signal
401,20.0501,541.0,MMG,Raw signal
402,20.1001,540.0,MMG,Raw signal
403,20.1501,538.0,MMG,Raw signal
404,20.2001,539.0,MMG,Raw signal
405,20.2501,540.0,MMG,Raw signal
406,20.3001,540.0,MMG,Raw signal
407,20.3501,540.0,MMG,Raw signal
408,20.4001,540.0,MMG,Raw signal
409,20.4501,540.0,MMG,Raw signal
410,20.5001,541.0,MMG,Raw signal
411,20.5501,539.0,MMG,Raw signal
412,20.6001,540.0,MMG,Raw signal
413,20.6501,540.0,MMG,Raw signal
414,20.7001,540.0,MMG,Raw signal
415,20.7501,540.0,MMG,Raw signal
416,20.8001,540.0,MMG,Raw signal
417,20.8501,540.0,MMG,Raw signal
418,20.9001,541.0,MMG,Raw signal
419,20.9501,540.0,MMG,Raw signal
420,21.0001,540.0,MMG,Raw signal
421,21.0501,539.0,MMG,Raw signal
422,21.1001,540.0,MMG,Raw signal
423,21.1501,540.0,MMG,Raw signal
424,21.2001,540.0,MMG,Raw signal
425,21.2501,541.0,MMG,Raw signal
426,21.3001,540.0,MMG,Raw signal
427,21.3501,540.0,MMG,Raw signal
428,21.4001,541.0,MMG,Raw signal
429,21.4501,541.0,MMG,Raw signal
430,21.5001,539.0,MMG,Raw signal
431,21.5501,540.0,MMG,Raw signal
432,21.6001,540.0,MMG,Raw signal
433,21.6501,540.0,MMG,Raw signal
434,21.7001,540.0,MMG,Raw signal
435,21.7501,539.0,MMG,Raw signal
436,21.8001,540.0,MMG,Raw signal
437,21.8501,540.0,MMG,Raw signal
438,21.9001,540.0,MMG,Raw signal
439,21.9501,540.0,MMG,Raw signal
440,22.0001,540.0,MMG,Raw signal
441,22.0501,540.0,MMG,Raw signal
442,22.1001,541.0,MMG,Raw signal
443,22.1501,540.0,MMG,Raw signal
444,22.2001,540.0,MMG,Raw signal
445,22.2501,540.0,MMG,Raw signal
446,22.3001,540.0,MMG,Raw signal
447,22.3501,540.0,MMG,Raw signal
448,22.4001,540.0,MMG,Raw signal
449,22.4501,540.0,MMG,Raw signal
450,22.5001,540.0,MMG,Raw signal
451,22.5501,540.0,MMG,Raw signal
452,22.6001,540.0,MMG,Raw signal
453,22.6501,540.0,MMG,Raw signal
454,22.7001,540.0,MMG,Raw signal
455,22.7501,541.0,MMG,Raw signal
456,22.8001,540.0,MMG,Raw signal
457,22.8501,540.0,MMG,Raw signal
458,22.9001,540.0,MMG,Raw signal
459,22.9501,540.0,MMG,Raw signal
460,23.0001,540.0,MMG,Raw signal
461,23.0501,540.0,MMG,Raw signal
462,23.1001,540.0,MMG,Raw signal
463,23.1501,540.0,MMG,Raw signal
464,23.2001,540.0,MMG,Raw signal
465,23.2501,540.0,MMG,Raw signal
466,23.3001,540.0,MMG,Raw signal
467,23.3501,539.0,MMG,Raw signal
468,23.4001,539.0,MMG,Raw signal
469,23.4501,540.0,MMG,Raw signal
470,23.5001,540.0,MMG,Raw signal
471,23.5501,540.0,MMG,Raw signal
472,23.6001,541.0,MMG,Raw signal
473,23.6501,540.0,MMG,Raw signal
474,23.7001,539.0,MMG,Raw signal
475,23.7501,541.0,MMG,Raw signal
476,23.8001,539.0,MMG,Raw signal
477,23.8501,541.0,MMG,Raw signal
478,23.9001,540.0,MMG,Raw signal
479,23.9501,542.0,MMG,Raw signal
480,24.0001,540.0,MMG,Raw signal
481,24.0501,540.0,MMG,Raw signal
482,24.1001,540.0,MMG,Raw signal
483,24.1501,540.0,MMG,Raw signal
484,24.2001,540.0,MMG,Raw signal
485,24.2501,540.0,MMG,Raw signal
486,24.3001,539.0,MMG,Raw signal
487,24.3501,540.0,MMG,Raw signal
488,24.4001,540.0,MMG,Raw signal
489,24.4501,539.0,MMG,Raw signal
490,24.5001,540.0,MMG,Raw signal
491,24.5501,540.0,MMG,Raw signal
492,24.6001,538.0,MMG,Raw signal
493,24.6501,541.0,MMG,Raw signal
494,24.7001,540.0,MMG,Raw signal
495,24.7501,540.0,MMG,Raw signal
496,24.8001,542.0,MMG,Raw signal
497,24.8501,540.0,MMG,Raw signal
498,24.9001,540.0,MMG,Raw signal
499,24.9501,540.0,MMG,Raw signal
500,25.0001,542.0,MMG,Raw signal
501,25.0501,540.0,MMG,Raw signal
502,25.1001,541.0,MMG,Raw signal
503,25.1501,541.0,MMG,Raw signal
504,25.2001,540.0,MMG,Raw signal
505,25.2501,539.0,MMG,Raw signal
506,25.3001,540.0,MMG,Raw signal
507,25.3501,539.0,MMG,Raw signal
508,25.4001,540.0,MMG,Raw signal
509,25.4501,540.0,MMG,Raw signal
510,25.5001,540.0,MMG,Raw signal
511,25.5501,540.0,MMG,Raw signal
512,25.6001,540.0,MMG,Raw signal
513,25.6501,540.0,MMG,Raw signal
514,25.7001,540.0,MMG,Raw signal
515,25.7501,539.0,MMG,Raw signal
516,25.8001,540.0,MMG,Raw signal
